CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
1/5/2022,0:50,,,40.75332,-73.74477,"(40.75332, -73.74477)",LONG ISLAND EXPRESSWAY,,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,4492008,Station Wagon/Sport Utility Vehicle,Sedan,,,
1/5/2022,18:07,,,40.741344,-73.95459,"(40.741344, -73.95459)",BORDEN AVENUE,VERNON BOULEVARD,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4492599,Sedan,,,,
1/5/2022,18:32,BRONX,10466,40.886044,-73.85756,"(40.886044, -73.85756)",,,800       EAST 224 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4492247,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,0:14,,,40.703632,-73.85587,"(40.703632, -73.85587)",JACKIE ROBINSON PKWY,,,3,0,0,0,0,0,3,0,Pavement Slippery,Unsafe Speed,Pavement Slippery,Pavement Slippery,,4492043,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
1/5/2022,6:00,,,40.88599,-73.82792,"(40.88599, -73.82792)",BOSTON ROAD,,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,4492220,Station Wagon/Sport Utility Vehicle,PK,,,
1/5/2022,12:00,STATEN ISLAND,10305,40.58618,-74.08989,"(40.58618, -74.08989)",GARRETSON AVENUE,LACONIA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4492718,Sedan,,,,
1/5/2022,18:30,,,40.773335,-73.95506,"(40.773335, -73.95506)",EAST 79 STREET,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4492330,Sedan,E-Bike,,,
1/5/2022,21:13,,,40.68096,-73.93765,"(40.68096, -73.93765)",MARCUS GARVEY BOULEVARD,,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,4492873,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,
1/5/2022,6:45,,,,,,G.C.P. / C.I.P. (CDR),,,1,0,0,0,0,0,1,0,Steering Failure,Unspecified,,,,4492262,Sedan,Sedan,,,
1/5/2022,17:37,,,40.62392,-73.9216,"(40.62392, -73.9216)",EAST 56 STREET,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,Unspecified,,4492536,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
1/5/2022,13:30,,,40.776188,-73.90596,"(40.776188, -73.90596)",21 AVENUE,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,,4492704,Sedan,Sedan,Sedan,Sedan,
1/5/2022,19:46,BROOKLYN,11228,40.6163,-74.01762,"(40.6163, -74.01762)",,,1125      86 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4492906,Sedan,Sedan,Sedan,,
1/5/2022,14:00,QUEENS,11419,40.684383,-73.823265,"(40.684383, -73.823265)",107 AVENUE,LEFFERTS BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4492296,Sedan,,,,
1/5/2022,6:30,BRONX,10470,40.9046,-73.852936,"(40.9046, -73.852936)",EAST 241 STREET,CARPENTER AVENUE,,2,0,0,0,0,0,2,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,Pavement Slippery,Pavement Slippery,4493203,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan
1/5/2022,7:50,QUEENS,11364,40.75076,-73.757835,"(40.75076, -73.757835)",SPRINGFIELD BOULEVARD,58 AVENUE,,2,0,0,0,0,0,2,0,Pavement Slippery,Pavement Slippery,,,,4492129,Sedan,Station Wagon/Sport Utility Vehicle,,,
1/5/2022,11:16,MANHATTAN,10010,40.74053,-73.9819,"(40.74053, -73.9819)",,,353       3 AVENUE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Passing or Lane Usage Improper,,,,4492161,Station Wagon/Sport Utility Vehicle,Sedan,,,
1/5/2022,21:45,BROOKLYN,11203,40.652878,-73.93053,"(40.652878, -73.93053)",,,830       UTICA AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4493015,Sedan,,,,
1/5/2022,5:05,STATEN ISLAND,10301,40.6421,-74.087685,"(40.6421, -74.087685)",,,177       YORK AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4492431,Sedan,,,,
1/5/2022,14:04,BROOKLYN,11236,40.649025,-73.89635,"(40.649025, -73.89635)",EAST 105 STREET,GLENWOOD ROAD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4492239,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,10:15,,,40.551815,-74.217354,"(40.551815, -74.217354)",WEST SHORE EXPRESSWAY,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4492499,Sedan,Tractor Truck Diesel,,,
1/5/2022,7:12,BRONX,10471,40.908146,-73.901855,"(40.908146, -73.901855)",LIEBIG AVENUE,WEST 260 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4492097,Bus,Sedan,,,
1/5/2022,21:48,,,40.7538,-73.90213,"(40.7538, -73.90213)",NORTHERN BOULEVARD,60 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4492370,Sedan,,,,
1/5/2022,17:50,BROOKLYN,11208,40.67809,-73.8842,"(40.67809, -73.8842)",ATLANTIC AVENUE,ELTON STREET,,1,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4492446,Station Wagon/Sport Utility Vehicle,E-Bike,,,
1/5/2022,5:50,,,,,,WHITESTONE EXPRESSWAY,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4492140,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,6:02,,,40.860283,-73.9364,"(40.860283, -73.9364)",HENRY HUDSON PARKWAY,,,1,0,0,0,0,0,1,0,Pavement Slippery,Pavement Slippery,,,,4492274,Sedan,Sedan,,,
1/5/2022,14:33,,,40.87829,-73.87006,"(40.87829, -73.87006)",EAST GUN HILL ROAD,,,1,0,0,0,0,0,1,0,Following Too Closely,Driver Inattention/Distraction,Unspecified,,,4492225,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
1/5/2022,18:56,BROOKLYN,11201,40.69613,-73.987114,"(40.69613, -73.987114)",TILLARY STREET,JAY STREET,,0,0,0,0,0,0,0,0,Turning Improperly,,,,,4492287,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,19:00,,,40.602303,-73.989815,"(40.602303, -73.989815)",83 STREET,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4492995,Box Truck,Sedan,,,
1/5/2022,16:30,QUEENS,11691,40.60768,-73.75206,"(40.60768, -73.75206)",,,20-50     NAMEOKE STREET,0,0,0,0,0,0,0,0,,,,,,4493317,,,,,
1/5/2022,14:00,,,40.64872,-73.96491,"(40.64872, -73.96491)",CHURCH AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4492988,Sedan,,,,
1/5/2022,12:22,BRONX,10452,40.843174,-73.91196,"(40.843174, -73.91196)",EAST MOUNT EDEN AVENUE,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4493037,Station Wagon/Sport Utility Vehicle,Sedan,,,
1/5/2022,15:22,,,40.683582,-73.953964,"(40.683582, -73.953964)",PUTNAM AVENUE,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4492741,Sedan,Bike,,,
1/5/2022,6:24,BRONX,10461,40.843464,-73.83683,"(40.843464, -73.83683)",MIDDLETOWN ROAD,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,Pavement Slippery,,4492049,Bus,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,
1/5/2022,9:45,,,40.897144,-73.88029,"(40.897144, -73.88029)",MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,,,4492491,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
1/5/2022,13:30,QUEENS,11416,40.68885,-73.84133,"(40.68885, -73.84133)",95 AVENUE,103 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4492208,Station Wagon/Sport Utility Vehicle,Sedan,,,
1/5/2022,22:23,BROOKLYN,11219,40.641808,-73.99429,"(40.641808, -73.99429)",43 STREET,NEW UTRECHT AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4492315,Sedan,,,,
1/5/2022,7:20,,,40.63359,-74.15812,"(40.63359, -74.15812)",,,119       UNION AVENUE,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,,,,4492341,Sedan,Station Wagon/Sport Utility Vehicle,,,
1/5/2022,8:50,,,,,,BANCROFT AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4492251,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,6:03,,,,,,WEST SHORE EXPRESSWAY,,,1,0,0,0,0,0,1,0,Pavement Slippery,Unspecified,,,,4492500,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
1/5/2022,22:15,,,40.74206,-73.82453,"(40.74206, -73.82453)",LONG ISLAND EXPRESSWAY,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4492921,Station Wagon/Sport Utility Vehicle,Sedan,,,
1/5/2022,15:30,,,40.676743,-73.93316,"(40.676743, -73.93316)",PACIFIC STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4493186,Sedan,,,,
1/5/2022,11:15,BROOKLYN,11201,40.689224,-73.99894,"(40.689224, -73.99894)",BROOKLYN QNS EXPRESSWAY,CONGRESS STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4492286,Sedan,Armored Truck,,,
1/5/2022,14:00,QUEENS,11373,40.744625,-73.88122,"(40.744625, -73.88122)",JUDGE STREET,BRITTON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4493051,Ambulance,Van,,,
1/5/2022,12:50,MANHATTAN,10032,40.83406,-73.944885,"(40.83406, -73.944885)",BROADWAY,WEST 157 STREET,,1,0,1,0,0,0,0,0,,,,,,4492459,,,,,
1/5/2022,9:05,QUEENS,11385,40.702374,-73.87544,"(40.702374, -73.87544)",MYRTLE AVENUE,73 PLACE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4492349,E-Bike,,,,
1/5/2022,12:05,BRONX,10460,40.838844,-73.87817,"(40.838844, -73.87817)",EAST 177 STREET,DEVOE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4492169,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,12:00,,,40.720074,-73.988365,"(40.720074, -73.988365)",RIVINGTON STREET,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4492367,Bike,Van,,,
1/5/2022,10:33,BROOKLYN,11220,40.650482,-74.01168,"(40.650482, -74.01168)",3 AVENUE,45 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4492244,Sedan,Sedan,,,
1/5/2022,12:00,QUEENS,11379,40.72028,-73.86548,"(40.72028, -73.86548)",FURMANVILLE AVENUE,WOODHAVEN BOULEVARD,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4492348,Box Truck,Box Truck,,,
1/5/2022,20:11,QUEENS,11416,40.686398,-73.84719,"(40.686398, -73.84719)",,,95-39     WOODHAVEN BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4492301,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
1/5/2022,6:10,STATEN ISLAND,10307,40.5119,-74.24963,"(40.5119, -74.24963)",,,116       MAIN STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4492026,Sedan,Sedan,,,
1/5/2022,23:50,,,40.891838,-73.86275,"(40.891838, -73.86275)",EAST 229 STREET,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4492515,Sedan,Station Wagon/Sport Utility Vehicle,,,
1/5/2022,13:24,,,,,,PLAZA DRIVE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4493046,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
1/5/2022,6:05,,,,,,HENRY HUDSON PARKWAY RAMP,,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4492874,Station Wagon/Sport Utility Vehicle,Taxi,,,
1/5/2022,18:50,,,40.666294,-73.89445,"(40.666294, -73.89445)",PENNSYLVANIA AVENUE,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4492447,Station Wagon/Sport Utility Vehicle,Sedan,,,
1/5/2022,7:00,,,40.690453,-73.91176,"(40.690453, -73.91176)",WEIRFIELD STREET,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4492138,Sedan,Sedan,,,
1/5/2022,10:50,,,40.688786,-73.98358,"(40.688786, -73.98358)",BOND STREET,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4492143,Sedan,,,,
1/5/2022,17:22,STATEN ISLAND,10301,40.646664,-74.088936,"(40.646664, -74.088936)",RICHMOND TERRACE,JERSEY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4492400,Sedan,Sedan,,,
1/5/2022,20:35,,,40.823135,-73.88225,"(40.823135, -73.88225)",BRUCKNER EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4492432,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
1/5/2022,7:00,BRONX,10466,40.89276,-73.85256,"(40.89276, -73.85256)",BUSSING AVENUE,EAST 234 STREET,,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4492224,Sedan,Sedan,,,
1/5/2022,16:30,QUEENS,11385,40.707264,-73.90792,"(40.707264, -73.90792)",,,1929      MENAHAN STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4493160,Sedan,Station Wagon/Sport Utility Vehicle,,,
1/5/2022,8:07,MANHATTAN,10037,40.812737,-73.93762,"(40.812737, -73.93762)",EAST 135 STREET,5 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4492077,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,16:53,BRONX,10458,40.86815,-73.88437,"(40.86815, -73.88437)",,,369       EAST BEDFORD PARK BOULEVARD,1,0,1,0,0,0,0,0,View Obstructed/Limited,,,,,4492466,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,5:45,,,40.614246,-74.15379,"(40.614246, -74.15379)",MARTIN LUTHER KING JR,,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,Pavement Slippery,,4492497,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,
1/5/2022,10:45,BRONX,10474,40.811092,-73.89335,"(40.811092, -73.89335)",RANDALL AVENUE,TRUXTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4493290,Tractor Truck Diesel,Bus,,,
1/5/2022,6:30,BRONX,10463,40.883648,-73.8952,"(40.883648, -73.8952)",,,3853      CANNON PLACE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4492105,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,12:34,,,40.788795,-73.93755,"(40.788795, -73.93755)",FDR DRIVE,,,0,0,0,0,0,0,0,0,Driver Inexperience,,,,,4492176,Sedan,,,,
1/5/2022,18:04,BROOKLYN,11230,40.63524,-73.967636,"(40.63524, -73.967636)",CONEY ISLAND AVENUE,18 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4493319,Sedan,E-Bike,,,
1/5/2022,22:15,BROOKLYN,11214,40.596054,-73.99725,"(40.596054, -73.99725)",,,2266      CROPSEY AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4492987,Sedan,,,,
1/5/2022,7:10,BRONX,10470,40.9049,-73.849144,"(40.9049, -73.849144)",,,714       PENFIELD STREET,0,0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,4492219,Station Wagon/Sport Utility Vehicle,Sedan,,,
1/5/2022,15:21,BRONX,10459,40.822235,-73.88746,"(40.822235, -73.88746)",SHERIDAN EXPRESSWAY,BRUCKNER EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4492331,Sedan,Sedan,,,
1/5/2022,9:55,,,40.655037,-73.935585,"(40.655037, -73.935585)",LENOX ROAD,,,1,0,0,0,1,0,0,0,Pavement Slippery,Unspecified,,,,4492128,Station Wagon/Sport Utility Vehicle,Bike,,,
1/5/2022,18:28,QUEENS,11357,40.789783,-73.81419,"(40.789783, -73.81419)",12 ROAD,150 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4492240,Sedan,Tractor Truck Diesel,,,
1/5/2022,6:18,,,,,,QUEENSBORO BRIDGE UPPER,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4492060,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,0:20,,,40.896614,-73.860954,"(40.896614, -73.860954)",BRONX RIVER PARKWAY,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,,,,,4492210,Sedan,,,,
1/5/2022,15:56,BRONX,10456,40.83341,-73.91301,"(40.83341, -73.91301)",COLLEGE AVENUE,EAST 168 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4493031,Bus,Sedan,,,
1/5/2022,17:20,BROOKLYN,11220,40.648907,-74.01514,"(40.648907, -74.01514)",,,252       49 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4492393,Sedan,,,,
1/5/2022,8:08,STATEN ISLAND,10308,40.551292,-74.150375,"(40.551292, -74.150375)",GIFFORDS LANE,BROWER COURT,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4492192,Sedan,,,,
1/5/2022,19:21,,,40.68397,-73.944046,"(40.68397, -73.944046)",JEFFERSON AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4492263,Ambulance,Sedan,,,
1/5/2022,18:27,QUEENS,11368,40.750202,-73.870056,"(40.750202, -73.870056)",,,37-76     JUNCTION BOULEVARD,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4493122,Station Wagon/Sport Utility Vehicle,E-Scooter,,,
1/5/2022,0:53,BRONX,10463,40.873787,-73.905266,"(40.873787, -73.905266)",,,2820      BAILEY AVENUE,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,4492486,Taxi,Sedan,,,
1/5/2022,6:50,BROOKLYN,11208,40.66313,-73.86028,"(40.66313, -73.86028)",COZINE AVENUE,FORBELL STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4492455,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,23:16,,,40.74045,-73.844376,"(40.74045, -73.844376)",LONG ISLAND EXPRESSWAY,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,Following Too Closely,,,,4492326,Sedan,Sedan,,,
1/5/2022,17:30,BROOKLYN,11211,40.706345,-73.957375,"(40.706345, -73.957375)",,,236       MARCY AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4492558,Sedan,,,,
1/5/2022,7:27,STATEN ISLAND,10306,40.57125,-74.1199,"(40.57125, -74.1199)",BEACH AVENUE,SOUTH RAILROAD AVENUE,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,Unspecified,,4492250,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,
1/5/2022,6:30,,,,,,GRAND CENTRAL PKWY,,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,,,,,4492044,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,11:20,BROOKLYN,11205,40.699047,-73.95649,"(40.699047, -73.95649)",,,463       FLUSHING AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4492162,Station Wagon/Sport Utility Vehicle,Box Truck,,,
1/5/2022,18:45,MANHATTAN,10002,40.712463,-73.99241,"(40.712463, -73.99241)",MADISON STREET,PIKE STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4493090,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,22:35,BROOKLYN,11209,40.627243,-74.02357,"(40.627243, -74.02357)",78 STREET,5 AVENUE,,3,0,0,0,0,0,3,0,Unsafe Speed,Unspecified,,,,4492291,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
1/5/2022,15:00,BRONX,10451,40.825577,-73.918465,"(40.825577, -73.918465)",EAST 161 STREET,MORRIS AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4493038,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,16:00,,,40.66496,-73.82226,"(40.66496, -73.82226)",BELT PARKWAY,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4492297,Sedan,,,,
1/5/2022,6:08,,,40.875122,-73.905174,"(40.875122, -73.905174)",MAJOR DEEGAN EXPRESSWAY,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4492388,Sedan,Sedan,,,
1/5/2022,15:11,BROOKLYN,11216,40.674313,-73.95009,"(40.674313, -73.95009)",NOSTRAND AVENUE,PROSPECT PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4492529,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,,
1/5/2022,18:52,QUEENS,11426,40.724335,-73.72464,"(40.724335, -73.72464)",CROSS ISLAND PARKWAY,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,,,,,4493263,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,6:22,,,40.860283,-73.9364,"(40.860283, -73.9364)",HENRY HUDSON PARKWAY,,,0,0,0,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Unspecified,,,4492273,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
1/5/2022,16:15,STATEN ISLAND,10310,40.633858,-74.12596,"(40.633858, -74.12596)",CLOVE ROAD,CASTLETON AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4493178,Sedan,,,,
1/5/2022,11:55,QUEENS,11368,40.757534,-73.86658,"(40.757534, -73.86658)",102 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4492228,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,6:20,BROOKLYN,11217,40.683514,-73.97596,"(40.683514, -73.97596)",ATLANTIC AVENUE,FORT GREENE PLACE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4493116,Sedan,Sedan,,,
1/5/2022,15:01,,,40.82482,-73.86865,"(40.82482, -73.86865)",BRUCKNER EXPRESSWAY,,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Reaction to Uninvolved Vehicle,,,,4492426,Sedan,Tractor Truck Diesel,,,
1/5/2022,11:50,,,40.77402,-73.95457,"(40.77402, -73.95457)",EAST 80 STREET,,,0,0,0,0,0,0,0,0,Turning Improperly,Passing or Lane Usage Improper,,,,4492506,Station Wagon/Sport Utility Vehicle,Bike,,,
1/5/2022,18:24,BROOKLYN,11220,40.643326,-73.9998,"(40.643326, -73.9998)",,,843       45 STREET,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,4492310,Sedan,Sedan,Sedan,Sedan,Sedan
1/5/2022,5:48,STATEN ISLAND,10312,40.56345,-74.169754,"(40.56345, -74.169754)",RICHMOND AVENUE,DRUMGOOLE ROAD WEST,,1,0,0,0,0,0,1,0,Pavement Slippery,Pavement Slippery,Pavement Slippery,Pavement Slippery,Pavement Slippery,4492668,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan
1/5/2022,19:51,BRONX,10471,40.908222,-73.89803,"(40.908222, -73.89803)",,,6022      HUXLEY AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4492350,Sedan,Sedan,,,
1/5/2022,13:10,,,40.86235,-73.89997,"(40.86235, -73.89997)",MORRIS AVENUE,EAST FORDHAM ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4492616,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,18:22,QUEENS,11377,40.74016,-73.89525,"(40.74016, -73.89525)",QUEENS BOULEVARD,45 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4492368,Box Truck,Sedan,,,
1/5/2022,0:11,BROOKLYN,11210,40.636074,-73.951096,"(40.636074, -73.951096)",FLATBUSH AVENUE,FARRAGUT ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4492037,Sedan,Station Wagon/Sport Utility Vehicle,,,
1/5/2022,19:00,QUEENS,11411,40.698452,-73.730316,"(40.698452, -73.730316)",,,114-120   228 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4492256,Sedan,,,,
1/5/2022,21:14,BROOKLYN,11208,40.670326,-73.87796,"(40.670326, -73.87796)",BLAKE AVENUE,ATKINS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4492448,Sedan,Station Wagon/Sport Utility Vehicle,,,
1/5/2022,11:01,,,40.689243,-73.98873,"(40.689243, -73.98873)",STATE STREET,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4492144,Taxi,,,,
1/5/2022,8:30,,,40.887547,-73.81512,"(40.887547, -73.81512)",HUTCHINSON RIVER PARKWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4492834,Station Wagon/Sport Utility Vehicle,,,,
1/5/2022,17:40,BROOKLYN,11218,40.642685,-73.99122,"(40.642685, -73.99122)",FORT HAMILTON PARKWAY,40 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,4492325,Sedan,,,,
