datetime,AGG. ASSAULT,ARSON,AUTO THEFT,BURGLARY,COMMON ASSAULT,HOMICIDE,LARCENY,LARCENY FROM AUTO,RAPE,ROBBERY - CARJACKING,ROBBERY - COMMERCIAL,ROBBERY - RESIDENCE,ROBBERY - STREET,SHOOTING
2019-05-26,17,2,7,8,27,0,25,8,0,0,1,0,5,1
2019-05-27,12,1,4,12,28,1,41,11,0,2,2,6,7,4
2019-05-28,21,0,17,16,17,1,35,17,2,1,2,1,15,6
2019-05-29,18,0,14,18,17,2,36,13,1,0,1,2,14,0
2019-05-30,13,0,6,18,23,1,34,14,0,2,1,0,10,0
2019-05-31,16,0,7,7,34,1,39,18,2,2,2,0,7,1
2019-06-01,22,1,15,31,29,1,42,16,3,0,0,1,11,5
2019-06-02,29,0,7,17,18,1,29,17,3,1,2,1,5,4
2019-06-03,16,0,10,17,28,1,31,16,1,0,2,0,21,0
2019-06-04,30,0,8,13,32,0,22,8,2,0,0,1,13,7
2019-06-05,15,0,10,14,29,0,28,16,0,2,1,3,10,2
2019-06-06,13,1,13,14,32,0,30,13,0,1,2,0,8,2
2019-06-07,15,0,11,13,39,1,26,14,0,2,1,2,7,0
2019-06-08,19,0,12,15,22,1,28,10,1,2,4,0,8,1
2019-06-09,12,0,6,15,17,2,24,11,0,2,1,1,10,2
2019-06-10,23,1,12,24,18,2,32,13,2,2,2,0,7,2
2019-06-11,14,0,8,13,25,1,38,16,1,1,4,0,5,3
2019-06-12,12,0,9,23,36,3,34,10,1,3,1,2,10,3
2019-06-13,13,0,10,19,26,3,34,16,0,1,2,1,5,0
2019-06-14,14,0,11,24,20,0,38,14,1,0,3,2,9,4
2019-06-15,13,1,9,13,18,0,29,18,1,5,1,0,8,2
2019-06-16,27,0,13,7,21,1,26,21,0,1,4,2,7,3
2019-06-17,36,0,17,13,25,1,33,16,3,1,1,1,8,8
2019-06-18,23,0,9,14,25,0,38,19,0,0,4,2,7,3
2019-06-19,27,0,7,19,28,1,31,17,1,4,0,0,4,1
2019-06-20,15,0,9,15,26,1,44,18,0,2,2,0,17,0
2019-06-21,22,0,12,16,13,0,39,11,0,1,4,1,3,1
2019-06-22,28,1,13,16,29,3,30,15,2,4,1,3,13,9
2019-06-23,27,0,11,12,23,0,24,12,1,2,6,1,4,2
2019-06-24,21,1,12,19,35,4,33,16,0,3,1,2,9,3
2019-06-25,28,0,12,15,25,1,37,24,0,0,3,0,8,1
2019-06-26,21,0,5,22,36,1,32,23,0,4,1,2,12,3
2019-06-27,23,0,7,11,15,2,32,24,1,3,0,0,6,3
2019-06-28,17,0,12,14,21,1,28,12,0,1,3,1,14,3
2019-06-29,24,2,11,13,16,0,28,17,3,3,2,0,9,2
2019-06-30,21,0,13,15,21,1,30,16,0,2,1,2,14,2
2019-07-01,23,0,20,15,21,0,28,19,1,2,0,1,13,5
2019-07-02,16,0,8,23,31,3,31,12,2,3,1,0,13,2
2019-07-03,9,0,9,14,18,2,25,19,1,1,3,2,9,1
2019-07-04,19,0,7,7,37,1,25,10,1,2,4,1,5,4
2019-07-05,21,0,12,18,32,1,33,17,0,1,2,1,16,3
2019-07-06,19,0,14,16,24,0,33,7,0,1,3,1,10,2
2019-07-07,28,0,13,12,24,0,27,13,1,0,1,2,10,0
2019-07-08,15,0,14,18,23,1,35,25,1,3,3,1,17,6
2019-07-09,25,0,8,16,25,1,27,17,1,3,0,1,7,3
2019-07-10,19,0,17,18,15,2,38,24,1,3,3,0,18,3
2019-07-11,18,1,6,13,11,4,25,24,0,1,2,1,12,5
2019-07-12,21,0,10,19,28,0,48,12,0,2,3,0,11,0
2019-07-13,7,1,8,8,22,1,41,20,3,3,2,2,7,1
2019-07-14,24,0,7,13,33,1,28,15,2,4,2,3,11,3
2019-07-15,27,1,16,26,19,2,43,22,2,4,1,0,7,5
2019-07-16,14,0,17,12,23,1,34,20,0,0,1,0,9,2
2019-07-17,13,0,15,12,20,0,27,17,2,2,4,0,14,0
2019-07-18,12,0,9,12,36,3,42,18,2,2,0,0,11,1
2019-07-19,17,0,17,10,19,2,46,22,2,0,2,2,18,1
2019-07-20,29,0,9,16,32,1,26,12,1,6,1,0,13,8
2019-07-21,20,0,17,16,23,1,24,23,3,2,2,1,10,5
2019-07-22,15,1,17,18,23,2,34,21,0,2,4,1,23,5
2019-07-23,12,0,12,18,21,1,38,18,1,4,1,4,9,0
2019-07-24,26,0,13,21,16,2,32,17,0,2,3,0,16,4
2019-07-25,19,1,8,19,21,0,37,24,0,1,2,1,10,3
2019-07-26,14,0,18,17,27,1,29,15,2,2,0,2,19,1
2019-07-27,21,0,11,20,24,3,34,19,1,1,0,2,24,5
2019-07-28,15,0,18,18,31,2,34,27,0,2,3,1,13,0
2019-07-29,12,2,16,11,16,0,29,18,2,2,2,1,10,5
2019-07-30,16,0,13,19,18,0,30,26,0,2,1,0,14,4
2019-07-31,11,0,12,11,24,0,31,21,0,2,1,4,8,0
2019-08-01,13,0,20,18,9,1,34,12,0,2,0,1,9,1
2019-08-02,14,0,8,13,20,0,18,20,1,1,5,0,11,3
2019-08-03,24,0,14,17,32,3,35,6,2,5,3,1,23,4
2019-08-04,19,0,11,9,22,0,27,14,0,0,1,2,6,0
2019-08-05,20,0,9,15,23,1,33,21,0,6,2,1,13,1
2019-08-06,10,0,15,17,18,2,34,15,1,6,2,2,21,1
2019-08-07,28,1,10,16,15,3,45,25,0,8,1,6,19,3
2019-08-08,21,0,10,18,26,0,32,24,1,4,1,1,12,5
2019-08-09,17,0,8,23,31,1,31,18,0,2,2,2,22,4
2019-08-10,19,1,7,13,27,0,50,18,1,3,2,0,16,3
2019-08-11,17,0,7,12,33,2,44,26,0,3,2,0,16,4
2019-08-12,18,2,12,20,35,3,28,21,0,4,2,1,17,3
2019-08-13,19,0,14,15,16,0,23,28,2,2,3,0,10,3
2019-08-14,14,0,12,16,19,1,23,26,1,2,0,1,7,2
2019-08-15,19,0,4,16,15,1,26,22,1,0,1,1,13,6
2019-08-16,10,0,15,17,18,1,25,20,0,0,1,1,16,2
2019-08-17,16,0,11,11,31,1,32,19,1,0,3,3,14,2
2019-08-18,12,0,14,10,23,1,22,23,1,0,1,4,9,1
2019-08-19,17,1,17,20,19,0,34,34,0,4,2,4,11,6
2019-08-20,18,1,13,13,14,1,43,28,1,2,5,4,13,4
2019-08-21,25,0,10,21,18,2,28,23,0,2,4,1,10,0
2019-08-22,13,0,10,16,21,0,24,23,0,5,3,1,11,2
2019-08-23,12,0,9,17,25,0,27,18,0,5,1,2,9,1
2019-08-24,29,0,2,10,19,1,27,25,0,1,0,1,12,2
2019-08-25,22,0,17,14,36,1,33,20,0,3,2,1,12,2
2019-08-26,12,0,9,14,17,1,26,18,0,0,2,1,9,3
2019-08-27,18,0,10,14,28,1,29,19,1,1,3,0,12,3
2019-08-28,30,0,5,18,24,0,30,21,0,0,0,1,10,5
2019-08-29,26,1,12,20,17,2,33,17,1,0,3,1,9,7
2019-08-30,20,1,12,22,26,1,37,16,2,5,1,0,15,4
2019-08-31,25,0,10,20,23,0,27,14,2,2,3,0,8,7
2019-09-01,26,0,8,21,30,0,33,15,1,1,3,1,10,3
2019-09-02,31,0,9,14,24,2,28,16,1,3,2,2,7,7
2019-09-03,21,0,5,23,24,2,28,16,1,1,1,2,8,7
2019-09-04,19,0,13,19,25,4,22,18,1,1,5,0,9,0
2019-09-05,10,0,7,19,27,2,39,17,2,1,1,0,14,0
2019-09-06,18,0,6,13,24,1,25,19,0,1,2,1,5,3
2019-09-07,7,0,9,15,27,1,26,22,1,4,2,1,8,1
2019-09-08,19,0,11,15,25,1,33,23,0,5,2,1,12,5
2019-09-09,13,0,3,12,26,1,29,17,1,6,1,1,11,3
2019-09-10,17,2,12,26,19,0,22,16,0,3,3,2,13,1
2019-09-11,20,0,10,15,23,1,25,21,1,0,2,0,15,2
2019-09-12,14,0,11,21,27,0,38,11,1,5,1,0,16,1
2019-09-13,27,1,14,23,29,1,26,43,0,4,2,0,12,1
2019-09-14,21,0,17,14,28,1,24,36,1,1,2,1,11,0
2019-09-15,13,0,9,10,29,1,33,27,0,4,2,0,15,0
2019-09-16,18,0,11,15,21,0,32,13,0,2,1,2,16,0
2019-09-17,11,0,12,14,15,0,37,9,0,1,2,1,10,4
2019-09-18,11,1,9,14,23,1,31,17,1,2,3,0,13,1
2019-09-19,9,1,13,17,26,2,27,15,0,1,1,0,18,1
2019-09-20,16,0,13,25,21,0,37,19,0,1,1,0,7,1
2019-09-21,18,0,12,7,39,0,31,21,1,5,1,2,14,2
2019-09-22,22,0,7,14,21,1,19,15,0,3,1,0,8,5
2019-09-23,8,1,13,20,23,0,27,24,3,1,3,2,7,0
2019-09-24,24,0,10,16,24,2,26,14,1,3,1,4,14,3
2019-09-25,14,1,10,24,26,1,26,17,1,0,1,1,15,1
2019-09-26,5,0,12,14,23,1,39,14,1,1,0,1,11,1
2019-09-27,15,0,6,20,30,1,20,18,0,0,2,1,14,5
2019-09-28,21,0,10,17,26,2,26,16,1,2,1,0,11,3
2019-09-29,15,0,8,12,34,0,32,21,1,0,1,0,14,0
2019-09-30,15,0,15,25,30,1,33,18,0,0,2,0,7,1
2019-10-01,20,0,8,21,20,0,39,15,2,2,3,1,12,0
2019-10-02,19,2,12,12,20,1,29,15,1,2,3,2,11,2
2019-10-03,7,0,11,13,19,0,28,17,1,3,5,0,13,1
2019-10-04,17,0,15,21,36,1,37,8,1,1,2,2,7,2
2019-10-05,20,0,10,12,22,0,22,6,0,0,0,1,12,3
2019-10-06,22,0,17,12,31,0,13,18,0,1,1,1,11,2
2019-10-07,16,0,5,14,27,2,32,21,1,1,3,1,9,3
2019-10-08,20,0,9,13,18,2,27,11,1,3,3,0,10,3
2019-10-09,15,0,5,16,20,2,32,8,0,2,0,0,9,4
2019-10-10,14,0,4,14,14,3,27,17,0,1,2,4,14,2
2019-10-11,14,0,12,9,17,0,29,15,0,3,3,0,6,0
2019-10-12,14,0,8,15,23,4,30,15,0,1,2,0,9,12
2019-10-13,17,1,11,6,40,1,25,18,2,2,3,2,14,0
2019-10-14,12,0,7,16,15,1,28,20,1,2,1,3,11,2
2019-10-15,15,0,10,17,14,0,29,11,0,0,1,0,7,3
2019-10-16,12,0,7,12,16,0,21,11,2,1,1,0,11,2
2019-10-17,10,0,8,13,15,2,32,21,0,0,3,4,7,1
2019-10-18,15,1,11,14,13,0,36,16,1,2,2,1,2,4
2019-10-19,13,0,9,14,32,2,23,15,0,0,5,0,12,3
2019-10-20,10,1,7,15,24,0,17,16,1,0,2,0,22,1
2019-10-21,16,0,7,13,18,0,27,18,0,1,3,3,13,1
2019-10-22,9,0,13,12,19,0,24,19,1,2,3,0,2,1
2019-10-23,19,0,8,17,17,1,30,12,0,1,2,2,5,2
2019-10-24,13,0,9,19,16,1,33,17,1,3,3,0,4,1
2019-10-25,11,0,8,19,15,0,25,22,0,1,4,0,4,2
2019-10-26,10,0,12,12,23,0,34,18,0,2,2,1,15,0
2019-10-27,10,0,10,7,19,1,22,22,0,2,4,2,9,0
2019-10-28,19,0,19,22,25,2,25,21,0,3,1,3,13,4
2019-10-29,19,0,9,15,22,2,28,16,2,2,2,0,9,2
2019-10-30,14,1,6,13,21,0,24,11,2,5,2,0,6,1
2019-10-31,19,0,9,19,22,1,35,11,0,0,4,3,12,5
2019-11-01,21,1,9,14,26,0,43,12,0,0,1,2,7,2
2019-11-02,20,1,12,11,16,1,15,17,1,2,0,2,6,2
2019-11-03,10,1,9,8,23,0,24,11,0,2,4,2,15,0
2019-11-04,18,0,12,15,24,2,20,12,0,1,3,1,8,3
2019-11-05,11,0,10,21,19,3,22,8,0,3,1,1,11,4
2019-11-06,9,0,7,14,21,2,27,18,0,3,5,0,10,2
2019-11-07,15,0,17,11,18,2,18,26,1,1,2,1,12,2
2019-11-08,14,0,9,7,16,0,30,26,0,0,0,0,11,0
2019-11-09,17,0,6,9,15,1,25,12,0,0,6,2,10,1
2019-11-10,12,0,8,17,26,0,28,18,0,2,2,1,7,0
2019-11-11,22,0,14,15,19,0,25,13,1,1,2,3,1,5
2019-11-12,9,0,13,22,18,0,31,35,0,4,1,2,9,1
2019-11-13,9,0,6,17,24,2,26,18,0,2,1,0,12,1
2019-11-14,19,1,10,22,17,3,26,11,0,0,4,0,14,4
2019-11-15,6,0,9,10,14,1,22,21,1,1,0,1,17,1
2019-11-16,11,0,9,22,27,0,19,10,0,2,1,0,10,4
2019-11-17,15,0,8,12,22,2,40,14,0,4,0,0,8,2
2019-11-18,11,0,7,17,17,2,19,15,1,0,3,0,5,0
2019-11-19,8,0,11,12,27,0,25,15,1,1,4,0,11,0
2019-11-20,12,0,9,14,14,1,33,17,2,1,3,0,8,0
2019-11-21,8,0,5,21,17,2,23,14,0,0,1,0,6,0
2019-11-22,11,0,8,18,22,0,35,25,1,0,2,0,6,1
2019-11-23,8,2,15,8,16,0,20,12,1,0,0,2,13,0
2019-11-24,9,0,4,13,24,1,17,6,0,3,6,0,5,2
2019-11-25,11,0,11,11,23,1,25,10,0,1,1,0,6,0
2019-11-26,13,0,9,13,15,0,29,16,0,2,2,1,7,1
2019-11-27,10,2,10,17,27,0,32,21,1,5,1,1,7,0
2019-11-28,12,0,5,12,17,1,17,7,1,1,2,6,3,1
2019-11-29,7,0,11,12,18,0,22,13,1,3,1,2,5,1
2019-11-30,10,0,5,19,13,1,14,17,2,2,3,3,5,1
2019-12-01,8,2,10,5,18,0,19,7,0,3,1,0,2,3
2019-12-02,9,1,10,16,19,0,31,16,1,0,2,2,3,2
2019-12-03,6,0,19,8,14,3,29,19,1,1,2,1,8,1
2019-12-04,12,0,10,13,14,0,22,16,0,2,0,1,7,1
2019-12-05,6,0,8,13,20,0,25,11,2,1,1,0,1,0
2019-12-06,11,4,5,19,18,1,35,13,0,1,5,0,13,2
2019-12-07,9,2,11,7,17,2,31,16,0,2,4,0,3,3
2019-12-08,12,0,13,8,15,2,14,15,0,3,0,0,8,2
2019-12-09,5,3,10,12,12,0,26,11,0,2,2,0,6,1
2019-12-10,17,0,9,14,12,1,26,11,0,1,0,5,7,3
2019-12-11,16,0,14,7,15,0,23,7,0,1,0,1,4,5
2019-12-12,9,1,11,8,18,0,16,7,0,0,1,0,5,1
2019-12-13,6,0,8,9,11,3,21,8,0,1,2,2,5,1
2019-12-14,12,0,5,7,10,1,5,5,0,0,0,1,7,1
